0	417.59	0.999977399
50	430.14	0.999288949
100	442.65	0.99950578
150	454.91	0.999736091
200	466.85	0.998781012
250	478.45	0.997364547
300	489.68	0.994670988
353	501.2	0.989286987
368	504.31	0.987105799
383	507.47	0.984480094
398	510.58	0.981377056
413	513.65	0.977729951
428	516.69	0.973532266
443	519.7	0.96875382
458	522.67	0.963159093
473	525.57	0.956536298
488	528.51	0.948795431
503	531.36	0.939785396
518	534.21	0.929404704
533	537.02	0.917789495
548	539.82	0.905249502
563	542.56	0.891792019
578	545.34	0.877090663
593	548.06	0.861415604
608	550.76	0.845330266
623	553.44	0.828971483
638	556.16	0.812259534
653	558.81	0.795211952
668	561.4	0.778058098
683	564.02	0.760551441
698	566.62	0.741403867
713	569.24	0.720104352
728	571.8	0.698245925
743	574.37	0.676808193
758	576.94	0.655104648
773	579.47	0.632778228
788	582.01	0.610025193
803	584.55	0.586765216
818	587.03	0.562811894
833	589.52	0.538313482
848	592	0.513868438
863	594.45	0.490274257
878	596.93	0.467785096
893	599.37	0.446459078
908	601.82	0.426748484
923	604.25	0.40906076
938	606.66	0.393480847
953	609.08	0.380044213
968	611.46	0.368643584
983	613.84	0.359018068
998	616.21	0.351098908
1013	618.61	0.344730462
1028	620.98	0.339438049
1043	623.39	0.334866261
1058	625.78	0.330776734
1073	628.19	0.326976648
1088	630.61	0.323282187
1103	633.03	0.319643549
1118	635.41	0.316313347
1133	637.87	0.313305002
1148	640.28	0.310399372
1163	642.71	0.307565192
1178	645.14	0.304894021
1193	647.5	0.302500936
1208	649.91	0.300534485
1215	651.04	0.299730659
1265	659.12	0.290930191
1315	667.25	0.281098015
1365	675.35	0.270685453
1415	683.47	0.261049551
1465	691.64	0.251059167
1515	699.79	0.240823542
1565	707.93	0.2325793
1615	716.16	0.222854901
1665	724.28	0.213216702
1715	732.44	0.204190753
1765	740.65	0.195370058
1815	748.84	0.186707618
1865	757.01	0.178477573
1915	765.19	0.170743933
1965	773.38	0.163460194
2015	781.61	0.156400541
2065	789.76	0.149431872
2115	797.98	0.143082329
2165	806.19	0.136038817
2215	814.44	0.129134674
2265	822.68	0.120569867
2315	830.91	0.113577637
2365	839.14	0.107805777
2415	847.25	0.103317128
