0	382.64	1.000083448
30	389.94	0.999273102
60	397.32	0.998962786
90	404.79	0.996890969
120	412.33	0.987868507
150	419.81	0.992430855
180	427.33	0.996363579
210	434.85	0.992641911
240	442.2	0.988270067
270	449.5	0.984016026
300	456.69	0.980428864
330	463.76	0.976135285
360	470.66	0.971222634
390	477.46	0.967667844
420	484.14	0.96392051
450	490.61	0.958640165
480	497.02	0.953456577
499	501.02	0.95053175
529	507.14	0.944842291
559	513.19	0.937172179
589	519.07	0.928805435
619	524.82	0.920478134
649	530.48	0.910335415
679	536.04	0.899215506
709	541.47	0.888657363
739	546.81	0.877856535
769	552.09	0.866464829
799	557.35	0.85001564
829	562.52	0.811368915
859	567.62	0.791353786
889	572.62	0.782294888
919	577.67	0.766675288
949	582.64	0.748413226
979	587.54	0.736320418
1009	592.42	0.722486467
1039	597.35	0.709158144
1069	602.24	0.692825761
1099	607.1	0.681341725
1129	611.93	0.664504264
1159	616.76	0.651927476
1189	621.58	0.64202793
1219	626.4	0.630179559
1249	631.31	0.616641941
1279	636.11	0.607864989
1309	640.99	0.611650059
1339	645.77	0.613940393
1372	651.07	0.605192219
1402	655.9	0.59611053
1432	660.77	0.585961084
1462	665.64	0.57591807
1492	670.49	0.566213801
1522	675.35	0.556555473
1552	680.22	0.545913358
1582	685.08	0.535452225
1612	689.92	0.524842414
1642	694.8	0.515144881
1672	699.67	0.505082269
1702	704.57	0.494794757
1732	709.43	0.48564008
1762	714.35	0.477205323
1792	719.26	0.468814076
1822	724.12	0.461070464
1852	729.06	0.453200393
1882	733.98	0.446055846
1912	738.89	0.439081547
1942	743.83	0.432526771
1972	748.73	0.42532408
2002	753.66	0.418772158
2032	758.59	0.411306803
2062	763.48	0.403752472
2092	768.38	0.396938233
2122	773.32	0.391358872
2152	778.28	0.38626982
2182	783.2	0.3805795
2212	788.1	0.36683721
2242	793.05	0.356289354
2272	797.96	0.343513129
2302	802.87	0.33527911
2332	807.81	0.327660427
2362	812.74	0.32403216
2392	817.67	0.320297367
2422	822.62	0.314628206
2452	827.55	0.308591747
2482	832.5	0.302920718
2512	837.43	0.297440455
2542	842.34	0.290921675
2572	847.2	0.281122246
