0	350.08	0.984040291
90	360.99	0.978413305
180	371.84	0.97248271
270	382.59	0.966666144
360	393	0.961413492
450	403.08	0.956754367
540	412.68	0.952617907
630	421.8	0.949154206
720	430.53	0.946446353
810	438.89	0.944310537
900	446.76	0.942253569
990	454.41	0.940287094
1080	461.85	0.937980078
1170	469.14	0.934778472
1260	476.45	0.929820899
1317	481.04	0.924755913
1347	483.49	0.921256014
1377	485.84	0.917105376
1407	488.2	0.912212566
1437	490.64	0.906381524
1467	493.05	0.899334681
1497	495.43	0.890750046
1527	497.91	0.880319958
1557	500.34	0.867831089
1587	502.79	0.853224192
1617	505.26	0.836636616
1647	507.68	0.81840168
1677	510.15	0.799001763
1707	512.6	0.778961559
1737	515.06	0.758759376
1767	517.52	0.738735526
1797	519.96	0.719037648
1827	522.39	0.699652488
1857	524.89	0.680450689
1887	527.35	0.661270462
1917	529.82	0.641973222
1947	532.28	0.62246443
1977	534.75	0.602697453
2007	537.19	0.582654781
2037	539.67	0.562325221
2067	542.17	0.541697217
2097	544.65	0.520771215
2127	547.15	0.499563389
2157	549.61	0.478104256
2187	552.12	0.456407046
2217	554.64	0.434479612
2247	557.14	0.412349247
2277	559.62	0.39013341
2307	562.1	0.368110016
2337	564.58	0.346737906
2367	567.07	0.326634875
2397	569.53	0.308439609
2427	571.99	0.292622193
2457	574.48	0.279340089
2487	576.94	0.2683849
2517	579.43	0.259315072
2547	581.93	0.251636134
2577	584.41	0.244920793
2607	586.86	0.238871563
2637	589.4	0.233286307
2667	591.9	0.228044532
2697	594.38	0.22307778
2727	596.9	0.218345652
2757	599.4	0.213812064
2776	601	0.211026969
2866	608.57	0.198555693
2956	616.03	0.187166863
3046	623.55	0.176640783
3136	631.09	0.16689278
3226	638.58	0.157726641
3316	646.07	0.148917932
3406	653.56	0.140489716
3496	661.03	0.132108022
3586	668.51	0.123799854
3676	675.96	0.115913994
3766	683.42	0.108044674
3856	690.86	0.100113917
3946	698.3	0.092099767
4036	705.75	0.084098476
4126	713.21	0.076499608
4216	720.68	0.069213983
4306	728.13	0.0623432
4396	735.58	0.056128603
4486	743.02	0.050560746
4576	750.55	0.045462584
4666	758	0.040798076
4756	765.46	0.036741131
4846	772.93	0.03333163
4936	780.42	0.030292318
5026	787.86	0.027578206
5116	795.3	0.025371741
5206	802.73	0.023454164
5296	810.18	0.021779119
5386	817.65	0.020502177
5476	825.13	0.01862784
5566	832.64	0.016601942
5656	840.12	0.01491251
5746	847.55	0.013410427
