0.000000	300.460000	0.958749
131.000000	300.590000	0.971939
263.000000	303.070000	0.982801
394.000000	308.950000	0.982763
525.000000	318.310000	0.981012
657.000000	330.870000	0.977021
788.000000	345.610000	0.977036
920.000000	361.770000	0.981535
1051.000000	378.040000	0.991283
1182.000000	393.850000	0.995703
1314.000000	408.950000	0.998433
1445.000000	422.760000	0.999976
1576.000000	435.540000	0.997905
1708.000000	447.400000	0.992439
1839.000000	458.430000	0.985537
1884.000000	462.170000	0.983716
1929.000000	465.840000	0.981715
1975.000000	469.500000	0.978948
2020.000000	473.140000	0.975817
2065.000000	476.700000	0.972981
2110.000000	480.290000	0.970750
2155.000000	483.880000	0.968714
2200.000000	487.480000	0.965929
2246.000000	491.150000	0.961895
2291.000000	494.710000	0.957639
2336.000000	498.340000	0.953616
2381.000000	501.980000	0.949713
2426.000000	505.600000	0.945364
2471.000000	509.270000	0.940511
2517.000000	512.980000	0.934817
2562.000000	516.660000	0.928596
2607.000000	520.330000	0.922237
2652.000000	524.030000	0.916050
2697.000000	527.730000	0.909287
2742.000000	531.420000	0.901002
2788.000000	535.180000	0.891240
2833.000000	538.880000	0.880681
2878.000000	542.620000	0.869547
2923.000000	546.360000	0.858266
2968.000000	550.110000	0.846579
3013.000000	553.850000	0.834556
3059.000000	557.680000	0.822507
3104.000000	561.450000	0.810916
3149.000000	565.170000	0.798239
3194.000000	568.890000	0.784102
3239.000000	572.660000	0.769308
3284.000000	576.420000	0.754395
3330.000000	580.270000	0.738744
3375.000000	584.060000	0.723204
3420.000000	587.800000	0.707319
3465.000000	591.550000	0.690688
3510.000000	595.280000	0.673112
3555.000000	599.040000	0.655260
3601.000000	602.870000	0.638189
3646.000000	606.660000	0.623414
3691.000000	610.410000	0.609024
3736.000000	614.160000	0.593654
3781.000000	617.860000	0.577615
3826.000000	621.610000	0.561543
3872.000000	625.410000	0.545590
3917.000000	629.150000	0.530479
3962.000000	632.920000	0.515529
4007.000000	636.680000	0.500820
4052.000000	640.430000	0.487413
4097.000000	644.160000	0.476070
4143.000000	647.960000	0.465758
4188.000000	651.660000	0.455969
4233.000000	655.370000	0.446121
4278.000000	659.140000	0.436280
4323.000000	662.850000	0.425844
4368.000000	666.620000	0.414353
4414.000000	670.480000	0.401502
4459.000000	674.160000	0.388387
4504.000000	677.910000	0.375425
4669.000000	691.580000	0.334445
4834.000000	705.250000	0.293878
4998.000000	718.870000	0.258247
5163.000000	732.480000	0.228361
5328.000000	746.180000	0.200914
5493.000000	759.830000	0.175791
5658.000000	773.530000	0.156074
5822.000000	787.120000	0.135877
5987.000000	800.750000	0.114660
6152.000000	814.440000	0.098811
6317.000000	828.200000	0.080958
6482.000000	841.840000	0.070379
6646.000000	855.440000	0.053035
6811.000000	869.130000	0.040195
6976.000000	877.960000	0.028242
7141.000000	878.770000	0.022123
7305.000000	877.750000	0.014875
7470.000000	876.650000	0.012316
7635.000000	875.740000	0.010107
7800.000000	875.000000	0.009274
